ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,notice_number,hearing_disposition,officer,year,month,hour,location,point,lt,ln,other
6045647621,11/1/2017 13:53,4042 W ROOSEVELT RD Chicago IL,4a3b603ae6eb7e2f75e2a35a8d6559deacb9f6709dbb4b92833503ee42961bad,IL,PAS,60517,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209159720,,SPEED,2017,11,13,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8664652, -87.7006136, 0.0)",41.8664652,-87.7006136,1
6045659247,11/1/2017 13:53,6510 W BRYN MAWR AVE Chicago IL,5caafa5c090fe74d7eac7852fda4fa07e19a20ba3502fc7eea837fba54d4dba2,IL,PAS,60641,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5203845540,,SPEED,2017,11,13,"6510, West Bryn Mawr Avenue, Norwood Park, Chicago, Cook County, Illinois, 60631, United States","(41.9829692960319, -87.7904593208836, 0.0)",41.9829693,-87.7904593,1
6045659248,11/1/2017 13:54,7738 S WESTERN Chicago IL,5a667f8a599046e20f44fc3aa913470620a1a425f2905381503efb9b585f6449,IL,PAS,604261745,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209236550,,SPEED,2017,11,13,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588963,11/1/2017 13:55,1 E 63RD ST Chicago IL,490f706ea30c6128098d6b4b7c2e624963b8975bff3fe6e2b8e913e72ed3b8c0,IL,PAS,606204753,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/22/2018 0:00,DETR,5194765840,Liable,XERX,2017,11,13,"1, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.779977, -87.625209, 0.0)",41.7799770,-87.6252090,1
6045659257,11/1/2017 14:02,3130 N ASHLAND AVE Chicago IL,9bced94c6d4d920384fe661a16fb1fb94e800c82d6a70c22dc6639d7173db1bf,IL,PAS,606145017,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/15/2017 0:00,VIOL,5180588590,,SPEED,2017,11,14,"3130-3136, North Ashland Avenue, Lake View, Chicago, Cook County, Illinois, 60657, United States of America","(41.93886305, -87.6690435488163, 0.0)",41.9388631,-87.6690436,1
6045647637,11/1/2017 14:02,4433 N WESTERN Chicago IL,015bec8e7ad6a62c5e59ed15f9805e0526910183b818f32d21746708216a2d0f,IL,PAS,601564857,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/11/2018 0:00,DETR,5174463890,,SPEED,2017,11,14,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007589406,11/1/2017 14:03,1 S HALSTED STREET Chicago IL,6b1497c045a18fc99a4addd302c06883bbbfc800324f84f14dd9bf87fe5eb945,IL,TRK,60018,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2/15/2018 0:00,FINL,5208991220,,XERX,2017,11,14,"Crowne Plaza, 1, South Halsted Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60661, United States of America","(41.8807746, -87.64684905, 0.0)",41.8807746,-87.6468491,1
7007588776,11/1/2017 14:03,2200 S WESTERN AVENUE Chicago IL,6e7b729f5ced969a7ad6b9f400db66dab902cdf48e000ce5cf9415d9771c6e0d,IL,PAS,60609,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5206945140,,XERX,2017,11,14,"Fairplay Foods, 2200, South Western Avenue, Canalport, Lower West Side, Chicago, Cook County, Illinois, 60608, United States of America","(41.8514827, -87.6867854, 0.0)",41.8514827,-87.6867854,1
6045659349,11/1/2017 14:03,7739 S WESTERN Chicago IL,6905a739fae4146cde714cf1b0f4fa8ac4f74356babe6910255155de2b832ccb,IL,PAS,608032515,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,4/20/2018 0:00,FINL,5176415960,,SPEED,2017,11,14,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
6045647642,11/1/2017 14:03,4831 W LAWRENCE AVE Chicago IL,d39c30786fa431ccd582e7ae397a6353a9f88d3ed07df2a1eaf3365ed3af5e5c,IL,TRK,601431338,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/7/2017 0:00,VIOL,5187457970,,SPEED,2017,11,14,"West Lawrence Avenue, Ravenswood, Uptown, Chicago, Cook County, Illinois, 60640, United States","(41.9689051, -87.6674952, 0.0)",41.9689051,-87.6674952,1
7007588846,11/1/2017 14:03,5200 S CICERO AVE Chicago IL,1ce30a2150143b509d7132e78a8cad749c7fbf8518d86166d051dfa9a15ed69d,IL,PAS,606522025,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,0,Dismissed,2/21/2018 0:00,VIOL,5208989790,Not Liable,XERX,2017,11,14,"5200, South Cicero Avenue, Archer Limits, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America","(41.79828415, -87.7434691820782, 0.0)",41.7982842,-87.7434692,1
6045647648,11/1/2017 14:04,4124 W FOSTER AVE Chicago IL,59fb022174b93541799779a37feb58cd561a4fb6cc2e957031220ab105f37b99,IL,PAS,60640,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5202075240,,SPEED,2017,11,14,"West Foster Avenue, Bowmanville, Lincoln Square, Chicago, Cook County, Illinois, 9020, United States of America","(41.9758766, -87.6923525, 0.0)",41.9758766,-87.6923525,1
6045647646,11/1/2017 14:04,1315 W GARFIELD BLVD Chicago IL,23af01fadcf39e709f00118b73cd11ea109503db1352297955248d8679d007ed,WI,PAS,537186993,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2/14/2018 0:00,DETR,5154774460,,SPEED,2017,11,14,"1315, West Garfield Boulevard, Englewood, Chicago, Cook County, Illinois, 60636, United States of America","(41.79356395, -87.657959524948, 0.0)",41.7935640,-87.6579595,1
7007588803,11/1/2017 14:05,500 N COLUMBUS DRIVE Chicago IL,200bf8583be37f1217502e43efb4890b949320416ecb15f5f5a02642bdf35277,IL,PAS,606262974,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/13/2017 0:00,VIOL,5198009240,,XERX,2017,11,14,"North Columbus Drive, Loop, Chicago, Cook County, Illinois, 60601, United States of America","(41.8880978, -87.6205606, 0.0)",41.8880978,-87.6205606,1
7007588847,11/1/2017 14:05,5200 S CICERO AVE Chicago IL,bc7b7e4b78271440c2f2d8523af21ba602a906946fd50a3f6acefe7a50f8a538,IL,PAS,606293933,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/8/2017 0:00,VIOL,5209102880,,XERX,2017,11,14,"5200, South Cicero Avenue, Archer Limits, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America","(41.79828415, -87.7434691820782, 0.0)",41.7982842,-87.7434692,1
7007588873,11/1/2017 14:05,800 W 99TH ST Chicago IL,1a64c428afc9fcc6fa4d659861f7d52235a065960f222fd3e6a051ae965545c0,IL,TMP,60649,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208989860,,XERX,2017,11,14,"800, West 99th Street, Washington Heights, Chicago, Cook County, Illinois, 60643, United States of America","(41.714294, -87.64317, 0.0)",41.7142940,-87.6431700,1
6045647649,11/1/2017 14:05,4831 W LAWRENCE AVE Chicago IL,adb4f886fe5ca17554124e06db8a4899b607bec324c7dae791b9cfeae6d584b2,IL,PAS,606261916,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/29/2017 0:00,VIOL,5195192660,,SPEED,2017,11,14,"West Lawrence Avenue, Ravenswood, Uptown, Chicago, Cook County, Illinois, 60640, United States","(41.9689051, -87.6674952, 0.0)",41.9689051,-87.6674952,1
6045647650,11/1/2017 14:05,3047 W JACKSON BLVD Chicago IL,5f0ea42664514087878de56661bea19e4767940c2910328ab17b32582be69a21,IL,PAS,60623,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,243.96,0.04,Notice,11/22/2017 0:00,SEIZ,5212914780,,SPEED,2017,11,14,"3047, West Jackson Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America","(41.877271570334, -87.702716350565, 0.0)",41.8772716,-87.7027164,1
7007588854,11/1/2017 14:05,800 W FULLERTON AVENUE Chicago IL,fcfae715b6add313db8bc306dfc4e2ba5788e07bd88527f1261bfcef2c835fd6,IL,PAS,600154723,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,11/29/2017 0:00,VIOL,5208989820,,XERX,2017,11,14,"800, West Fullerton Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States","(41.925533, -87.648929, 0.0)",41.9255330,-87.6489290,1
6045647653,11/1/2017 14:06,4909 N CICERO AVE Chicago IL,d5b7f72546a3ff865d7d816d3f590bd918333906c33827d47ce77de6cd4e4b39,IL,PAS,606592201,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,3/25/2018 0:00,DETR,5194902530,Liable,SPEED,2017,11,14,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045647655,11/1/2017 14:06,4124 W FOSTER AVE Chicago IL,2ec582db5b82dd400b558235cdd2c6c2e12ec2b64521df4eb528c5ce7066a810,IL,PAS,600160000,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/5/2018 0:00,DETR,5193584770,,SPEED,2017,11,14,"West Foster Avenue, Bowmanville, Lincoln Square, Chicago, Cook County, Illinois, 9020, United States of America","(41.9758766, -87.6923525, 0.0)",41.9758766,-87.6923525,1
6045659354,11/1/2017 14:07,2109 E 87TH ST Chicago IL,bb3ffd6ee5d13ee3ecbca693f779e12b1ba35cd8378daefec719546691c716c9,IL,PAS,604292018,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,FINL,5203726480,,SPEED,2017,11,14,"2109, East 87th Street, Calumet Heights, Chicago, Cook County, Illinois, 60617, United States of America","(41.73693535, -87.5728217376615, 0.0)",41.7369354,-87.5728217,1
6045647659,11/1/2017 14:07,450 N COLUMBUS DR Chicago IL,3365e8dff828f64af9577a0df37c8cb6f4c298a3c5a454e2f4e7483a26311df0,IL,PAS,606096044,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,FINL,5208499810,,SPEED,2017,11,14,"North Columbus Drive, Loop, Chicago, Cook County, Illinois, 60601, United States of America","(41.8880978, -87.6205606, 0.0)",41.8880978,-87.6205606,1
6045672191,11/1/2017 14:08,215 E 63RD ST Chicago IL,3841741891c36656791bcb2e2d7dbf797ecd1e675818c790e828ad09dab0646a,IL,PAS,606173811,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,61,183,Notice,11/29/2017 0:00,SEIZ,5189097000,,SPEED,2017,11,14,"215, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.7800665227511, -87.6200782698462, 0.0)",41.7800665,-87.6200783,1
6045647662,11/1/2017 14:08,3047 W JACKSON BLVD Chicago IL,dce5f4556476afb61886fcfab7351c13db4144edc00e0610b4b79d88c7c7620b,IL,PAS,852600000,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/5/2017 0:00,VIOL,5138721400,,SPEED,2017,11,14,"3047, West Jackson Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America","(41.877271570334, -87.702716350565, 0.0)",41.8772716,-87.7027164,1
7007588961,11/1/2017 14:09,6700 S WESTERN AVENUE Chicago IL,c08565d7e2aae282e7addf3fb0aa97cdc7aa7f4c1bb4261752b842d42d0bfbdd,IL,PAS,60629,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/29/2017 0:00,DETR,5210247890,,XERX,2017,11,14,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7210113, -87.682063, 0.0)",41.7210113,-87.6820630,1
6045659356,11/1/2017 14:10,1440 W CERMAK RD Chicago IL,ef95d96dcd608d46f4961511955ffb8839ca8cdb30acef8d4777dbc32ef0fbf7,IL,TRT,606424214,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,70,Paid,3/14/2018 0:00,FINL,5204312180,,SPEED,2017,11,14,"West Cermak Road, Lower West Side, Chicago, Cook County, Illinois, 60623, United States of America","(41.8520256, -87.687711, 0.0)",41.8520256,-87.6877110,1
7007588799,11/1/2017 14:11,3800 W MADISON STREET Chicago IL,4d4c7df99885d973435fb94c0e79dcdf884291f4581a4313b0920ebd45f9fb41,IL,PAS,60651,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208989660,,XERX,2017,11,14,"3800, West Madison Street, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America","(41.880868, -87.720996, 0.0)",41.8808680,-87.7209960,1
7007588775,11/1/2017 14:12,500 W ROOSEVELT ROAD Chicago IL,8f14803daaafaa764c9e28099a9af369e2aaa20101f8dd487fe9e3a085b494fa,TX,PAS,77067,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,3/18/2018 0:00,FINL,5204643290,,XERX,2017,11,14,"500, West Roosevelt Road, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States of America","(41.8675361, -87.63970282139, 0.0)",41.8675361,-87.6397028,1
6045647675,11/1/2017 14:12,4909 N CICERO AVE Chicago IL,7102839f2b1c9e752622a84380409877b697017bd98ba26d2ce6d8670e9a0dc5,IL,PAS,601855944,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2/2/2018 0:00,DETR,5202034340,,SPEED,2017,11,14,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045647674,11/1/2017 14:12,4042 W ROOSEVELT RD Chicago IL,79c0314ea76aac75b5c0030ac17212481aa1c1e35c5aa9b24144e93b48332a24,TX,PAS,79928,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/24/2018 0:00,DETR,5201458730,,SPEED,2017,11,14,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8664652, -87.7006136, 0.0)",41.8664652,-87.7006136,1
7007588832,11/1/2017 14:12,400 S WESTERN AVENUE Chicago IL,0892e66c90d96253962d6b1c4fbcbdecb498816fdc98eff1301f35c7980f420e,IL,PAS,608043329,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/20/2017 0:00,VIOL,5150322510,,XERX,2017,11,14,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7023767, -87.6814851, 0.0)",41.7023767,-87.6814851,1
7007588790,11/1/2017 14:13,2000 W DIVERSEY PARKWAY Chicago IL,203392c2c469989526610aba1f82425c89892282b7bd810d6f9fe658014650d0,IL,PAS,600702527,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/16/2018 0:00,DETR,5135431820,,XERX,2017,11,14,"West Diversey Parkway, Lake View, Chicago, Cook County, Illinois, 60657, United States","(41.9324022, -87.6682122, 0.0)",41.9324022,-87.6682122,1
7007588824,11/1/2017 14:14,3200 W 71ST STREET Chicago IL,dfbce66523a168ce421e14302607ff9715423e9c6123d2656e71a527b36e0787,IL,PAS,606294003,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5202290470,,XERX,2017,11,14,"3200, West 71st Street, Chicago Lawn, Chicago, Cook County, Illinois, 60629, United States of America","(41.764441, -87.704203, 0.0)",41.7644410,-87.7042030,1
6045659359,11/1/2017 14:14,1635 N ASHLAND AVE Chicago IL,fabac6f95f33797e1fe163ad6f18ea24d36fcfa33071472b080244c2fdbe4b1b,IL,PAS,606197675,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209236620,,SPEED,2017,11,14,"1635, North Ashland Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States of America","(41.91164255, -87.6674268118966, 0.0)",41.9116426,-87.6674268,1
6045659358,11/1/2017 14:14,5440 W GRAND Chicago IL,34a7ee4db66acb85538ff84577c1ce3224d01f506e000903d861f1a09164b043,IL,PAS,60651,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5207511440,,SPEED,2017,11,14,"groupe scolaire Chicago Paris, Provinciale 17, Nkong-Zem, Menoua, Ouest, Cameroun","(5.47029485, 10.0900173295077, 0.0)",5.4702949,10.0900173,1
7007588778,11/1/2017 14:15,4800 N CICERO AVE Chicago IL,fedfcc90bc76b49137e3a5795703922935c54f8320230ffc8b6672abf2c05039,IN,PAS,33543,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/26/2017 0:00,VIOL,5209529040,,XERX,2017,11,14,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588781,11/1/2017 14:15,2400 W FOSTER AVE Chicago IL,eb4e80573adc4ea707a9fc7140e25de866cf626d8e42d02f2c345d6d17da591f,IL,PAS,600625031,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/17/2017 0:00,VIOL,5138888500,,XERX,2017,11,14,"West Foster Avenue, Bowmanville, Lincoln Square, Chicago, Cook County, Illinois, 9020, United States of America","(41.9758766, -87.6923525, 0.0)",41.9758766,-87.6923525,1
6045659362,11/1/2017 14:15,1440 W CERMAK RD Chicago IL,be853d7af5aedbc0dbe668f1b17b68ee62f5f9d860d5d3a2d148e742358d59d5,IL,PAS,605651120,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/24/2017 0:00,VIOL,5196650180,,SPEED,2017,11,14,"West Cermak Road, Lower West Side, Chicago, Cook County, Illinois, 60623, United States of America","(41.8520256, -87.687711, 0.0)",41.8520256,-87.6877110,1
7007588848,11/1/2017 14:16,5200 S CICERO AVE Chicago IL,4ea15be284d07a229bcc454c95ac0f452f71272fbe357c192156837de44f0bf6,CA,PAS,60623,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/9/2017 0:00,DLS,5205654460,,XERX,2017,11,14,"5200, South Cicero Avenue, Archer Limits, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America","(41.79828415, -87.7434691820782, 0.0)",41.7982842,-87.7434692,1
6045647682,11/1/2017 14:16,4042 W ROOSEVELT RD Chicago IL,462cd27b7058b790856ff9cbdff2c13ae3e0810e7ae6c3148e4ba676055ae446,IL,PAS,604021535,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,12/20/2017 0:00,VIOL,5174635250,,SPEED,2017,11,14,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8664652, -87.7006136, 0.0)",41.8664652,-87.7006136,1
6045647681,11/1/2017 14:16,4124 W FOSTER AVE Chicago IL,7cb69a25c8112f59da3ba1de3f7abb1b57b21319be7a7a255896eb9e218bc189,IL,PAS,601431338,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/9/2018 0:00,DETR,5200131300,,SPEED,2017,11,14,"West Foster Avenue, Bowmanville, Lincoln Square, Chicago, Cook County, Illinois, 9020, United States of America","(41.9758766, -87.6923525, 0.0)",41.9758766,-87.6923525,1
6045659363,11/1/2017 14:17,6510 W BRYN MAWR AVE Chicago IL,a4a892397d33ab81cadfd8047c3163002d60086ff96fa3ba5bf0aaaa493d017b,IL,PAS,606465418,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5201274580,,SPEED,2017,11,14,"6510, West Bryn Mawr Avenue, Norwood Park, Chicago, Cook County, Illinois, 60631, United States","(41.9829692960319, -87.7904593208836, 0.0)",41.9829693,-87.7904593,1
6045659365,11/1/2017 14:17,1440 W CERMAK RD Chicago IL,9e3b9ba9e709d95142a9af72376c336a24e0e04aa60885a43dc9470396230c6f,IL,PAS,60616,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5208335720,,SPEED,2017,11,14,"West Cermak Road, Lower West Side, Chicago, Cook County, Illinois, 60623, United States of America","(41.8520256, -87.687711, 0.0)",41.8520256,-87.6877110,1
6045647686,11/1/2017 14:17,4909 N CICERO AVE Chicago IL,093630a8f8e128bd4b1031d48d2aa471e797e785acdaa02509b1b44cd10be10a,IL,TRK,600773681,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/23/2018 0:00,DETR,5200756000,,SPEED,2017,11,14,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588941,11/1/2017 14:18,9500 S JEFFERY AVE Chicago IL,dc8f524394c88c4fbd1c610338679471924142cc00b1711be8e6f1158316322e,IL,PAS,606173814,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/13/2017 0:00,VIOL,5208990010,,XERX,2017,11,14,"South Jeffery Avenue, South Shore, Chicago, Cook County, Illinois, 60649, United States of America","(41.7741612, -87.5762328, 0.0)",41.7741612,-87.5762328,1
6045659529,11/1/2017 14:18,5440 W GRAND Chicago IL,4e0162b15db67e94e180a372f754f43f0205d522bb7e9cecea9e5863f576cc49,IL,PAS,606511233,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/25/2018 0:00,DETR,5209179580,,SPEED,2017,11,14,"groupe scolaire Chicago Paris, Provinciale 17, Nkong-Zem, Menoua, Ouest, Cameroun","(5.47029485, 10.0900173295077, 0.0)",5.4702949,10.0900173,1
6045659368,11/1/2017 14:18,1440 W CERMAK RD Chicago IL,78e1333052351d39a8f93dd887c95d9670ee905cee8a79be03ff493fe6a0bb3d,IL,PAS,606286336,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209236640,,SPEED,2017,11,14,"West Cermak Road, Lower West Side, Chicago, Cook County, Illinois, 60623, United States of America","(41.8520256, -87.687711, 0.0)",41.8520256,-87.6877110,1
6045647688,11/1/2017 14:19,1315 W GARFIELD BLVD Chicago IL,3511b87e91c5e910cf15e77bbe7da7c688321a848abeb07cc0f51baafceb6636,IL,PAS,606212331,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2/3/2018 0:00,DETR,5096389740,,SPEED,2017,11,14,"1315, West Garfield Boulevard, Englewood, Chicago, Cook County, Illinois, 60636, United States of America","(41.79356395, -87.657959524948, 0.0)",41.7935640,-87.6579595,1
7007588785,11/1/2017 14:20,6400 N SHERIDAN ROAD Chicago IL,9667a78cb052937a2bf46abf457475f9857ef3682a1f6815da2d6adccc8db455,IL,PAS,60645,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5204019910,,XERX,2017,11,14,"Caroline Hedger Apartments, 6400, North Sheridan Road, Rogers Park, Chicago, Cook County, Illinois, 60626, United States of America","(41.99841335, -87.6612188819885, 0.0)",41.9984134,-87.6612189,1
7007588794,11/1/2017 14:20,300 N HAMLIN AVENUE Chicago IL,a470bdf07395a5f2905670714c33100ef4ffc9a8142f253b970838f9095450f4,IL,PAS,606243664,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,5/15/2018 0:00,FINL,5199813860,,XERX,2017,11,14,"300, North Hamlin Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60624, United States of America","(41.885325, -87.721034, 0.0)",41.8853250,-87.7210340,1
6045647691,11/1/2017 14:20,6226 W IRVING PARK RD Chicago IL,5bca89e17406832d5a719459be71fbf23d8330e3e6173c00e3bb7e7dc25511b4,IL,PAS,607063271,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/22/2017 0:00,VIOL,5183371860,,SPEED,2017,11,14,"6226, West Irving Park Road, Portage Park, Chicago, Cook County, Illinois, 60634, United States of America","(41.95320055, -87.7828466512889, 0.0)",41.9532006,-87.7828467,1
6045647690,11/1/2017 14:20,4124 W FOSTER AVE Chicago IL,29fe1e3dec104cd2f18a0168897b7b4efac24f7f4d67439dfb6b7850fa044301,IL,PAS,60645,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/2/2018 0:00,DETR,5206717760,,SPEED,2017,11,14,"West Foster Avenue, Bowmanville, Lincoln Square, Chicago, Cook County, Illinois, 9020, United States of America","(41.9758766, -87.6923525, 0.0)",41.9758766,-87.6923525,1
6045659530,11/1/2017 14:20,3230 N MILWAUKEE AVE Chicago IL,53f9de38e7edfa788115b91d16c7813be22cc564c714d26e4919ad6be84771ab,IL,PAS,60618,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,3/14/2018 0:00,FINL,5176954180,,SPEED,2017,11,14,"Chicago, North Milwaukee Avenue, West Town, Chicago, Cook County, Illinois, 60642, United States of America","(41.8961978, -87.6553579, 0.0)",41.8961978,-87.6553579,1
7007588807,11/1/2017 14:21,5600 W CHICAGO AVENUE Chicago IL,b9bfd00062089f962cce1f57caeff6e02cb4f6c1204edddd0089a72bd1943c57,IL,PAS,60626,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5208254150,,XERX,2017,11,14,"5600-5608, West Chicago Avenue, Austin, Chicago, Cook County, Illinois, 60651, United States","(41.89506795, -87.7657518393368, 0.0)",41.8950680,-87.7657518,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7007588917,11/1/2017 14:22,8700 S LAFAYETTE AVEN Chicago IL,d87b81ad6b78afb620eb3c82965737b49a2fc2e3b68f5b549ddbefb7e465c134,IL,PAS,60471,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5208989960,,XERX,2017,11,14,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
