ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,notice_number,hearing_disposition,officer,year,month,hour
6045672796,2017-11-03 09:56:00,2550 W 79TH,764b09dc6655ce32fb004fc357844e640d6386e3ed93e283d2813876aca8ee71,IL,TRK,604732366,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-28 00:00:00,VIOL,5201044210,,SPEED,2017,11,9
6045651058,2017-11-03 09:57:00,1334 W GARFIELD BLVD,1da9cad419ea47bc8a2ce603b99658aa96d675c08cc33f61bfe5e7366739857c,IN,PAS,46356,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,2018-03-16 00:00:00,SEIZ,5209503190,,SPEED,2017,11,9
6045651059,2017-11-03 09:58:00,8318 S ASHLAND AVE,b3eb01fabb9e23d99dd30c5a004d75f3b77471e29596659b0963a890f5a31096,IL,PAS,60620,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5208743550,,SPEED,2017,11,9
7007590774,2017-11-03 09:58:00,4700 W IRVING PARK ROA,e498537c33b1d5270e22ebea006ad8d4c6efb2e88d36310f30bc7e798273c267,IL,ORG,606573106,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-08 00:00:00,VIOL,5209104470,,XERX,2017,11,9
6045651062,2017-11-03 09:58:00,3137 W PETERSON,fc1d2d7b58da9590986fda251be79034a6560de9d9455a476a8c1eabbfb2612b,IL,PAS,600265505,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-13 00:00:00,VIOL,5207866590,,SPEED,2017,11,9
6045651061,2017-11-03 09:58:00,5885 N RIDGE AVE,9279fda5fc39f3d973a0f517f3d5fc6ee6351e49747fb1b905d1b83e5ee89f99,NY,PAS,11229,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-12-10 00:00:00,,5209537570,,SPEED,2017,11,9
6045651060,2017-11-03 09:58:00,5885 N RIDGE AVE,4a04bbb3ec165b3deb67e91ef6291691844939daf9478958d443680026d63287,NY,PAS,852600000,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-19 00:00:00,,5138721400,,SPEED,2017,11,9
6045651064,2017-11-03 09:59:00,4124 W FOSTER AVE,9ee1bd85154be56ab1e6150fa5f4aea8cd1fbf83e12fdf63f6a1016bbc6c0f25,IL,PAS,606463608,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-11-27 00:00:00,VIOL,5208905040,,SPEED,2017,11,9
6045651065,2017-11-03 09:59:00,1315 W GARFIELD BLVD,d5143d60e1e330fbc07ea73dbe194d1bd5c1e6573d561249e6b473b771886f29,IL,TMP,60636,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,SEIZ,5209156880,,SPEED,2017,11,9
6045651063,2017-11-03 09:59:00,2705 W IRVING PARK,c28649d171246a0194f45b89bdd7c03684b69756980578565e4b82d2af2ae63e,IL,PAS,60613,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-15 00:00:00,VIOL,5207952570,,SPEED,2017,11,9
6045651072,2017-11-03 09:59:00,3542 E 95TH ST,a0ab6fd6d613d3bf0fd460944beae6fdbadec15011602fa75815599faffba2a4,IL,PAS,606475481,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-04 00:00:00,DETR,5209183990,,SPEED,2017,11,9
6045651066,2017-11-03 10:00:00,3843 S WESTERN,403bc2dff3b5b271d4c1effa7ebd5f6e8386e18b389d9dbc1dfe90a9c708f2ed,IL,MUN,606020000,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-10 00:00:00,DETR,5070526970,,SPEED,2017,11,10
6045651067,2017-11-03 10:00:00,5520 S WESTERN,41a18615122ff002c4a0b74a93870676f3447c7e62cd98e02065450fa0c7439f,IL,TMP,60638,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-29 00:00:00,DETR,5208531030,,SPEED,2017,11,10
6045651074,2017-11-03 10:00:00,115 N OGDEN,bac8b89f32f606748fac7406fb6efc2971221737aaa4ac0cbff6fc8ab1ce3223,IL,PAS,60423,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-30 00:00:00,VIOL,5186392180,,SPEED,2017,11,10
6045651069,2017-11-03 10:00:00,4042 W NORTH AVE,20f909b5cd010ddc3dae108b3b9e4ad7c057c68fefc5c10dbdb288d42051f161,IL,TRK,60804,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184010,,SPEED,2017,11,10
6045651073,2017-11-03 10:00:00,1901 E 75TH ST,d417bf91c4eda33f1d43ca0c06e85fb3c23815f9168d8560615d4fc434eebd13,IL,PAS,604251044,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209292910,,SPEED,2017,11,10
6045651068,2017-11-03 10:00:00,8318 S ASHLAND AVE,47af6fb49164fc8d33b50240c130f1ce18a51808e87ec37c85f036b30ad6443b,IL,PAS,604291003,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184000,,SPEED,2017,11,10
7007590642,2017-11-03 10:01:00,1000 W HOLLYWOOD AVE,a09d8907b9012e2bbfa2aba4ac81bd2be14bcfad178814f043f6dc9f6750b10f,IL,PAS,604731101,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-16 00:00:00,SEIZ,5209104350,,XERX,2017,11,10
6045651077,2017-11-03 10:01:00,4042 W NORTH AVE,a1e738645a0b9d30d7c1e46534831281307673545d1843b755d17e7b389cdd3e,IL,PAS,604025061,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,FINL,5207963640,,SPEED,2017,11,10
6045651076,2017-11-03 10:01:00,115 N OGDEN,276cbb461fc6b322c927b85f0f6e442244e16d6fe12d1d9bc06d1290e33836e2,IL,PAS,60062,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-25 00:00:00,DETR,5073791720,Liable,SPEED,2017,11,10
6045651070,2017-11-03 10:01:00,5816 W JACKSON,242cd4a1e8d14af2720e491bcf159a758868174b8c92978bd94f0fa86a0b40d9,IL,PAS,601813102,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184020,,SPEED,2017,11,10
7007590730,2017-11-03 10:02:00,5500 S WENTWORTH AVEN,68e8f0d7171fa246cf408cc17b98b52b32fb348c5744ac847034248008f7da1a,MO,PAS,604777875,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-07 00:00:00,VIOL,5209736470,,XERX,2017,11,10
7007590732,2017-11-03 10:02:00,200 W GARFIELD BLVD,851112be2de89d215a462506a620bbfbbb1d9ca76743180859aaa544a4e426da,IL,PAS,608051302,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5201587960,,XERX,2017,11,10
6045651080,2017-11-03 10:02:00,4909 N CICERO AVE,07679e3576e5c7732d8b8948c9d1e72c020a41727e8acf042a76fe9a8935ef58,IL,PAS,60093,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-14 00:00:00,VIOL,5203442400,,SPEED,2017,11,10
6045651079,2017-11-03 10:02:00,2448 N CLYBOURN AVE,4fbc59cefb821d15603394a7a575a414b9447a57e67550b81bc00db60c5d85c9,IL,FFM,606311675,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209292920,,SPEED,2017,11,10
6045651078,2017-11-03 10:02:00,5454 W IRVING PARK,99b77ffc1268710a2b4bb3333275495a2a9d962da9248e3477102e0e66decee5,IL,PAS,60628,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184030,,SPEED,2017,11,10
7007590703,2017-11-03 10:03:00,5500 S WESTERN AVE,1d49a19e1f4e1e0cb72e9a1046790c26c11ac16b49c3c26c362e0662bd31ab95,IL,PAS,60181,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-03 00:00:00,VIOL,5202455410,,XERX,2017,11,10
7007590605,2017-11-03 10:03:00,2000 W DIVERSEY PARKWAY,3c7d04483c57f56dc01c1a445449962df9ebdae282ed1bb23cf60244132e8f78,IL,PAS,60804,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5208038310,,XERX,2017,11,10
7007590621,2017-11-03 10:03:00,1200 S KOSTNER,7c2b5dc88f8466be3b7bc4170947ad6d5589724fc745800e7ab0fd65c70a58f1,IL,PAS,60612,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-16 00:00:00,SEIZ,5206835100,,XERX,2017,11,10
6045651084,2017-11-03 10:03:00,2705 W IRVING PARK,9e755b0dd2b36a363d90ec4564a19f640e2336b74a0a236355a3b7a34b79a9bb,IL,PAS,600163261,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-13 00:00:00,VIOL,5161145000,,SPEED,2017,11,10
6045651082,2017-11-03 10:03:00,6226 W IRVING PARK RD,7cb70fe0641d78e19a00520cd5fc0cab6719eb7b6923a999d84e405d02fcee88,IL,PAS,606412647,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-20 00:00:00,VIOL,5209184050,,SPEED,2017,11,10
6045651083,2017-11-03 10:03:00,10318 S INDIANAPOLIS,57b43298df3a672409bb49d17a9be94f283d06b4fc8507f0e28f24698ecb58b9,IL,PAS,604751358,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209292930,,SPEED,2017,11,10
6045651081,2017-11-03 10:03:00,6226 W IRVING PARK RD,c76c899aa4b2e050d3c2144b747dc312782654897e454e441079045ef874e29d,IL,PAS,604022520,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184040,,SPEED,2017,11,10
7007590808,2017-11-03 10:04:00,3800 W MADISON STREET,c2042f72c0f340196d50c54ce777de276897d7af79b12a0acf95ff668a075ade,IL,PAS,60404,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-05 00:00:00,VIOL,5208856670,,XERX,2017,11,10
7007590671,2017-11-03 10:04:00,1900 N ASHLAND AVE,8b1409d17988876e3e9e097dcc738160edcd3ba3a431004d0a12a79c9017861e,IL,PAS,604221245,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-11-25 00:00:00,VIOL,5192570670,,XERX,2017,11,10
7007590669,2017-11-03 10:04:00,5200 S CICERO AVE,24d7c26425c4ddf1975ca37a45a5cb714b19f5337209fca7fc28aae8ff8f73c2,IL,PAS,606521719,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-16 00:00:00,SEIZ,5205032800,,XERX,2017,11,10
7007590609,2017-11-03 10:05:00,3700 W IRVING PARK ROA,d3638023ee1b2c74f95e980e203b5ac4bd81d39bfc9225f16a95b70dc654cddb,IL,PAS,601528635,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-11 00:00:00,VIOL,5209018060,,XERX,2017,11,10
6045651085,2017-11-03 10:05:00,1315 W GARFIELD BLVD,34479d0a8311bf12fafbdecccb89f7b5f6fdff942db184b4868a239d80c47168,IL,PAS,60425,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,SEIZ,5206453050,,SPEED,2017,11,10
6045651086,2017-11-03 10:05:00,1142 W IRVING PARK,bfe4b0e4b1843fad1059d5243922fc6bbdd09a94e000a347d6986dd2dd0bc077,IL,PAS,604611126,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184060,,SPEED,2017,11,10
7007590699,2017-11-03 10:06:00,2400 W 79TH ST,3944e51e8118e3a73552cce5dd6407475ec7ed8f7d427aa57a91a8b4920a9775,MI,PAS,48126,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-13 00:00:00,VIOL,5197567440,,XERX,2017,11,10
6045651088,2017-11-03 10:06:00,2912 W ROOSEVELT,dfc4a04fd16a85b7c49dff434bbfbfaf734a1bb3d640e6bfbb183e21b149b3f4,IL,PAS,606231272,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,70,0,Bankruptcy,2018-05-17 00:00:00,SEIZ,5208278150,,SPEED,2017,11,10
6045651092,2017-11-03 10:06:00,2080 W PERSHING,be9e2aa8469ca5056bcfa3f795f5eb8a91db364c165409c6b4cc0672103d86b6,IL,PAS,606532803,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-22 00:00:00,VIOL,5204731790,,SPEED,2017,11,10
6045651090,2017-11-03 10:06:00,2705 W IRVING PARK,b525da4823547534e9c1c829f8917018a54a70b2e099d7d51e7990144a6ec64b,IL,PAS,605257218,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5200569050,,SPEED,2017,11,10
6045651091,2017-11-03 10:06:00,4124 W FOSTER AVE,7c525c0a4012e6db1f1a80ea1c13ac82a79c373f77fba0c64b10cc47f6c3227c,IL,PAS,601011644,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5207969880,,SPEED,2017,11,10
6045651089,2017-11-03 10:06:00,1142 W IRVING PARK,27a16761fe860897ace036e7a250c9c7971f63ff4429b3c41ef5565dec7de226,IL,PAS,606601206,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-11 00:00:00,VIOL,5209184070,,SPEED,2017,11,10
6045651093,2017-11-03 10:08:00,4909 N CICERO AVE,3420c4ce0f35f6eba604c4f6fec65808d3c374da27a559d61cb8997cec3abceb,IL,PAS,606444652,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-29 00:00:00,VIOL,5171529480,,SPEED,2017,11,10
7007590615,2017-11-03 10:08:00,2800 W DIVERSEY,19e35fa756f81e3bcb20143ed9fa6882cc8c071849b166c04885b4606ff56d66,IL,TRK,604581621,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5184016150,,XERX,2017,11,10
7007590853,2017-11-03 10:09:00,800 N SACRAMENTO AVEN,16d8c56a78882934c5012d0ec20881f0d0ede5351c929719e8ba486331dc31dc,IL,PAS,606382325,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-14 00:00:00,VIOL,5209018640,,XERX,2017,11,10
6045651095,2017-11-03 10:09:00,2705 W IRVING PARK,8bba7c5d1bf06e81e449b4b5dfd9bcdb6600833a921be97045d9eb15ef63fb11,IL,PAS,60647,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5206930160,,SPEED,2017,11,10
6045651094,2017-11-03 10:09:00,10318 S INDIANAPOLIS,f08333b8330109bd266d249cf304bc2b1512341d90200149de418cd530644c42,IL,PAS,600508105,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184080,,SPEED,2017,11,10
7007590686,2017-11-03 10:09:00,400 W BELMONT AVE,3b80ad9d7aaea3712a89aaab62879bb6c7db5442029afc9ee8f5e1796285fbce,IL,PAS,606374199,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-02-27 00:00:00,DETR,5208512660,Liable,XERX,2017,11,10
6045651096,2017-11-03 10:10:00,2712 W IRVING PARK,cf5bf465b9aee3769e4987dfca45aff566f19e46353cb426dc62e93de3828ec1,IL,PAS,606184410,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-24 00:00:00,VIOL,5178216600,,SPEED,2017,11,10
7007590733,2017-11-03 10:10:00,200 W GARFIELD BLVD,a28f5d8cf6d8449561077721ebbf5cb7daf568c29397f335dc7c6567005e7343,IL,PAS,604533024,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-21 00:00:00,VIOL,5115765050,,XERX,2017,11,10
6045672797,2017-11-03 10:11:00,2550 W 79TH,b0c8aca0162bdfa8039899f84a259051d5e5374f03fb6b913fed98a6ff49400a,IL,PAS,604582119,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-22 00:00:00,VIOL,5205733990,,SPEED,2017,11,10
6045651097,2017-11-03 10:11:00,2917 W ROOSEVELT,2935e231d49656a278f41304c1cba48a2ebda13661d26f5d67a7fc86d4868239,IL,PAS,601376786,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,SEIZ,5208876800,,SPEED,2017,11,10
6045651098,2017-11-03 10:11:00,4831 W LAWRENCE AVE,e258a342bcaffffc7cc6bb76449a90d2fa8c41423b623d782047f823fe984b05,IL,PAS,606182673,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184090,,SPEED,2017,11,10
6045651100,2017-11-03 10:12:00,445 W 127TH,ff5ed8039ce72b32444f261c18efcd95a57f58f59dfe5ec1578517fc3d2737d3,IL,TRK,604522606,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-16 00:00:00,DETR,5209045840,,SPEED,2017,11,10
6045651099,2017-11-03 10:12:00,6523 N WESTERN,60a8c045222ed1f91fba23baf1b18ab94092b6f2c636321639713f98ffe96dc1,IL,PAS,606132309,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-13 00:00:00,VIOL,5195063350,,SPEED,2017,11,10
6045651101,2017-11-03 10:13:00,3450 W 71ST,1c8739c6dd75bb6e0ae4cfc782bdfabc10e7eca6ea03cb39042a310ee4a8a10a,IL,PAS,606293536,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,FINL,5200014990,,SPEED,2017,11,10
6045651103,2017-11-03 10:13:00,4124 W FOSTER AVE,151cf23343ebc3c69bd1f13c516f40c3b29511cbcbe8822fcb789b5e0235c10d,IL,PAS,606342226,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184100,,SPEED,2017,11,10
6045651102,2017-11-03 10:13:00,2705 W IRVING PARK,0df0c31f050dbe0bf3e12cf7025882cfd16a96aa6b0b1895a761f80e1c9adf5f,IN,PAS,60640,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-12-17 00:00:00,,5209737510,,SPEED,2017,11,10
6045651104,2017-11-03 10:14:00,6523 N WESTERN,a910878ed7e94b04f5d2afc3621c7ab5fc8f235a5fa53f52feafe5bd1010ad41,WI,PAS,531851382,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-12 00:00:00,VIOL,5188894920,,SPEED,2017,11,10
6045651106,2017-11-03 10:14:00,445 W 127TH,edb9451f2c1db91a02a1f79ee3803140eecc219eee39ad345769db33a6002690,IL,PAS,608271413,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5207393470,,SPEED,2017,11,10
6045651105,2017-11-03 10:14:00,4909 N CICERO AVE,2f31f9ed3816425fc82c19e9a60cff5808b0c38fdab2b48345d4573df01476f0,IL,PAS,600165133,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-13 00:00:00,VIOL,5204751410,,SPEED,2017,11,10
6045651107,2017-11-03 10:15:00,2443 N ASHLAND,941c9436ba5890c6aa542ce71e3144c4adc10711384fc66f2429e77da337495a,IL,PAS,600857620,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-29 00:00:00,DETR,5136206620,,SPEED,2017,11,10
7007590828,2017-11-03 10:16:00,100 W CHICAGO AVENUE,97e82f232ea6bf234800e5f5e43dc8131b1398d3ccb3ef70e2f5fbe793058f48,IL,PAS,606151413,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,100,0,Notice,2018-05-08 00:00:00,DETR,5207993680,,XERX,2017,11,10
6045651108,2017-11-03 10:16:00,5520 S WESTERN,2b92829f3cd078890c1d185a2c7c19471eaa4110df0aaec115436290540496c9,IL,PAS,234620000,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-19 00:00:00,,5044442070,,SPEED,2017,11,10
6045651111,2017-11-03 10:16:00,3200 S ARCHER AVE,c5eb5480e6e959340e8cbc5cf0ca73ffe9c34b598482ebf49a2501d276d741aa,IL,PAS,606291429,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,70,0,Notice,2018-03-12 00:00:00,FINL,5209184120,Liable,SPEED,2017,11,10
6045651110,2017-11-03 10:16:00,5454 W IRVING PARK,92c5e0e1bc0e2d3b2c925e0638efdb706fb02498caf5796f46bf1df46b164b81,IL,PAS,60641,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,244,0,Notice,2017-11-22 00:00:00,SEIZ,5117748190,,SPEED,2017,11,10
6045651109,2017-11-03 10:16:00,1111 N HUMBOLDT,d78d7a081de1835a6a33095c56aea920e1e459a42ee7670701a3c7d55202edd4,IL,PAS,606392751,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184110,,SPEED,2017,11,10
7007590737,2017-11-03 10:17:00,500 W ROOSEVELT ROAD,35928a2afa0d9ea18b5efda741ad5c1d8e9d91ec09f7efb9abb5dbc50b4b65db,IL,PAS,60608,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-02-14 00:00:00,DETR,5202921140,Liable,XERX,2017,11,10
7007590756,2017-11-03 10:17:00,1 E 79TH STREET,c3ca3f33feff5316a1cc210064910bf1827b1cee9c9dc65b7adc86023d1a3c10,IL,TRK,606394929,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-16 00:00:00,DETR,5196090000,,XERX,2017,11,10
7007590622,2017-11-03 10:17:00,6400 W FULLERTON AVENU,bf2ddf4794c5af9a921bc7b146066fb364a2a212f302adb90459a23ce326bc53,IL,PAS,60647,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5204676860,,XERX,2017,11,10
6045651114,2017-11-03 10:17:00,10318 S INDIANAPOLIS,dfe792dcac8b93e10230dc1dc83018ec3eb3b2a6706d3ace1ca48f7f0e6f8de0,IL,PAS,60155,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2018-01-05 00:00:00,DETR,5076659160,,SPEED,2017,11,10
7007590698,2017-11-03 10:17:00,1600 N HALSTED STREET,0a32518a65a76ef7ae308aec645b50265d9d66da5f07092e8a9859ea0f1ad131,IL,PAS,606187344,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-28 00:00:00,DETR,5209018300,,XERX,2017,11,10
6045651112,2017-11-03 10:17:00,445 W 127TH,0d877c50a4e41f07b70dae471ebf12c1c06d655656dca8fdb0d375de83e37847,IL,PAS,606191313,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209292940,,SPEED,2017,11,10
6045651113,2017-11-03 10:17:00,10318 S INDIANAPOLIS,6b492926a201d8c23e04096aabfaea5a8664bbdf447e611cb658547a6428c739,IN,PAS,463122657,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-19 00:00:00,VIOL,5178497140,,SPEED,2017,11,10
7007590624,2017-11-03 10:17:00,4800 N ELSTON AVENUE,219d430a1bc0d01c9d440bb00f37e667dc12e88f87c330e5a131c676f7098068,IL,PAS,606593715,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-07 00:00:00,VIOL,5209018100,,XERX,2017,11,10
6045651116,2017-11-03 10:18:00,6818 S KEDZIE,4945aaa732bf01ef21379e1490afc18e5f00748d354288c18a7dfb1df8df3942,IL,HCP,606435032,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-05 00:00:00,VIOL,5184373080,,SPEED,2017,11,10
6045651115,2017-11-03 10:18:00,445 W 127TH,56f69176d0ccc7d37d68413f9cce1c3c7c863c4bb18a013411632fe254ff9b7e,IL,PAS,608276122,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2018-01-26 00:00:00,SEIZ,5206238280,,SPEED,2017,11,10
6045651118,2017-11-03 10:19:00,2900 W OGDEN,1c735ca4fa8c606737af1674b6f7f5d5f5a27312605d1e41a6cfd28dfa4ea357,IL,PAS,606243132,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-25 00:00:00,DETR,5208420740,,SPEED,2017,11,10
6045651117,2017-11-03 10:19:00,1111 N HUMBOLDT,0d90ee493b3ccfc0557e9228f7504529d1a18172773d14e6593b9e75884cd03d,IL,PAS,60628,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,244,0,Notice,2017-11-23 00:00:00,DLS,5014562660,,SPEED,2017,11,10
7007590613,2017-11-03 10:20:00,4400 N WESTERN AVENUE,fc7ef17101b6b2f62bda279a2282c557ecc56e78971665b19e6c3b1c9284bd6e,IL,PAS,607121618,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-18 00:00:00,VIOL,5209018070,,XERX,2017,11,10
6045651120,2017-11-03 10:20:00,1334 W GARFIELD BLVD,85219f289f91e33daf812b63c2aedf25145e2ae575aa4b00dd694aebec03fcac,IL,PAS,606082127,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209184130,,SPEED,2017,11,10
6045651121,2017-11-03 10:20:00,536 E MORGAN DR,640e746a3632dc66a35de90c140c79bf4201fe2d6b3eff727ed9ced12f142327,IL,PAS,60076,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209292950,,SPEED,2017,11,10
